The currently activated Python version 2.7.16 is not supported by the project (^3.9).
Trying to find and use a compatible version. 
Using python3 (3.9.6)
id,aggregated_by,aggregate_name,year,start_date,end_date,entity_name,entity_type,type,count,amount
236,state,tamil-nadu,2019,2019-07-01,2019-09-30,thiruvallur,districts,TOTAL,3497534,5790229760.583482
237,state,tamil-nadu,2019,2019-07-01,2019-09-30,kancheepuram,districts,TOTAL,2374121,3749463855.838708
238,state,tamil-nadu,2019,2019-07-01,2019-09-30,tiruppur,districts,TOTAL,1583318,3459384833.8566313
239,state,tamil-nadu,2019,2019-07-01,2019-09-30,salem,districts,TOTAL,1348219,3089948772.2836018
240,state,tamil-nadu,2019,2019-07-01,2019-09-30,tiruchirappalli,districts,TOTAL,1028271,2283457398.7735853
241,state,tamil-nadu,2019,2019-07-01,2019-09-30,madurai,districts,TOTAL,1004838,2163231649.618825
242,state,tamil-nadu,2019,2019-07-01,2019-09-30,krishnagiri,districts,TOTAL,906439,1897364248.7738578
243,state,tamil-nadu,2019,2019-10-01,2019-12-31,600003,pincodes,TOTAL,10008230,21375916666.727257
244,state,tamil-nadu,2019,2019-10-01,2019-12-31,641001,pincodes,TOTAL,2511187,6450498209.012604
245,state,tamil-nadu,2019,2019-10-01,2019-12-31,600119,pincodes,TOTAL,949727,977965752.8065317
246,state,tamil-nadu,2019,2019-10-01,2019-12-31,600097,pincodes,TOTAL,866888,899930959.1075094
247,state,tamil-nadu,2019,2019-10-01,2019-12-31,641601,pincodes,TOTAL,652932,1545981089.7466207
248,state,tamil-nadu,2019,2019-10-01,2019-12-31,600130,pincodes,TOTAL,635201,702860307.7140641
249,state,tamil-nadu,2019,2019-10-01,2019-12-31,636015,pincodes,TOTAL,615141,1454784543.1661992
250,state,tamil-nadu,2019,2019-10-01,2019-12-31,600100,pincodes,TOTAL,569544,745066620.5642649
251,state,tamil-nadu,2019,2019-10-01,2019-12-31,620001,pincodes,TOTAL,477841,1090800191.3511899
252,state,tamil-nadu,2019,2019-10-01,2019-12-31,600096,pincodes,TOTAL,465289,564372574.964261
253,state,tamil-nadu,2019,2019-10-01,2019-12-31,chennai,districts,TOTAL,16437269,31810645818.308853
254,state,tamil-nadu,2019,2019-10-01,2019-12-31,chengalpattu,districts,TOTAL,7809082,9083457170.596087
255,state,tamil-nadu,2019,2019-10-01,2019-12-31,coimbatore,districts,TOTAL,5937176,11949970482.923735
256,state,tamil-nadu,2019,2019-10-01,2019-12-31,thiruvallur,districts,TOTAL,4441180,7308502938.397885
257,state,tamil-nadu,2019,2019-10-01,2019-12-31,kancheepuram,districts,TOTAL,3134851,4643283492.789846
258,state,tamil-nadu,2019,2019-10-01,2019-12-31,tiruppur,districts,TOTAL,2020118,4339514037.303126
259,state,tamil-nadu,2019,2019-10-01,2019-12-31,salem,districts,TOTAL,1754893,3897469229.2628374
260,state,tamil-nadu,2019,2019-10-01,2019-12-31,tiruchirappalli,districts,TOTAL,1364259,2850823022.8616314
261,state,tamil-nadu,2019,2019-10-01,2019-12-31,madurai,districts,TOTAL,1315576,2775348044.296371
262,state,tamil-nadu,2019,2019-10-01,2019-12-31,krishnagiri,districts,TOTAL,1302647,2599923579.484123
263,state,tamil-nadu,2021,2021-01-01,2021-03-31,600003,pincodes,TOTAL,25512152,44939868773.04715
264,state,tamil-nadu,2021,2021-01-01,2021-03-31,641018,pincodes,TOTAL,4542090,8296801382.806343
265,state,tamil-nadu,2021,2021-01-01,2021-03-31,636006,pincodes,TOTAL,2318051,4686183219.283338
266,state,tamil-nadu,2021,2021-01-01,2021-03-31,635109,pincodes,TOTAL,1238103,1900317477.799319
267,state,tamil-nadu,2021,2021-01-01,2021-03-31,602105,pincodes,TOTAL,1135840,1360867198.7375581
268,state,tamil-nadu,2021,2021-01-01,2021-03-31,600100,pincodes,TOTAL,1095476,1466611474.8299057
269,state,tamil-nadu,2021,2021-01-01,2021-03-31,635126,pincodes,TOTAL,1072079,1586170318.8836057
270,state,tamil-nadu,2021,2021-01-01,2021-03-31,600119,pincodes,TOTAL,854299,1006535205.3841006
271,state,tamil-nadu,2021,2021-01-01,2021-03-31,625001,pincodes,TOTAL,851451,1833415848.5645742
272,state,tamil-nadu,2021,2021-01-01,2021-03-31,600042,pincodes,TOTAL,831771,1034683333.1038237
273,state,tamil-nadu,2021,2021-01-01,2021-03-31,chennai,districts,TOTAL,39623781,67401706552.937416
274,state,tamil-nadu,2021,2021-01-01,2021-03-31,coimbatore,districts,TOTAL,13630124,22657497371.80345
275,state,tamil-nadu,2021,2021-01-01,2021-03-31,chengalpattu,districts,TOTAL,11689531,15537387199.626888
276,state,tamil-nadu,2021,2021-01-01,2021-03-31,thiruvallur,districts,TOTAL,11085004,18895161862.27714
277,state,tamil-nadu,2021,2021-01-01,2021-03-31,kancheepuram,districts,TOTAL,7239244,10815729803.34292
278,state,tamil-nadu,2021,2021-01-01,2021-03-31,salem,districts,TOTAL,5675889,12397067358.312304
279,state,tamil-nadu,2021,2021-01-01,2021-03-31,krishnagiri,districts,TOTAL,5202492,9440763059.482832
280,state,tamil-nadu,2021,2021-01-01,2021-03-31,tiruppur,districts,TOTAL,4975985,9855808601.269077
281,state,tamil-nadu,2021,2021-01-01,2021-03-31,madurai,districts,TOTAL,3516926,7776155489.0908375
282,state,tamil-nadu,2021,2021-01-01,2021-03-31,erode,districts,TOTAL,3015359,6105816825.193925
283,state,tamil-nadu,2021,2021-04-01,2021-06-30,600003,pincodes,TOTAL,31694305,54282023022.63944
284,state,tamil-nadu,2021,2021-04-01,2021-06-30,641018,pincodes,TOTAL,5338666,9441179349.819544
285,state,tamil-nadu,2021,2021-04-01,2021-06-30,636006,pincodes,TOTAL,2808515,5258089982.689848
286,state,tamil-nadu,2021,2021-04-01,2021-06-30,635109,pincodes,TOTAL,1275081,2006220732.4877515
287,state,tamil-nadu,2021,2021-04-01,2021-06-30,635126,pincodes,TOTAL,1053379,1591448500.4473886
288,state,tamil-nadu,2021,2021-04-01,2021-06-30,602105,pincodes,TOTAL,1016568,1222850945.1461587
289,state,tamil-nadu,2021,2021-04-01,2021-06-30,625001,pincodes,TOTAL,998470,1956382556.8370545
290,state,tamil-nadu,2021,2021-04-01,2021-06-30,600100,pincodes,TOTAL,976163,1399029790.5335903
291,state,tamil-nadu,2021,2021-04-01,2021-06-30,638001,pincodes,TOTAL,968778,1829285601.8969312
292,state,tamil-nadu,2021,2021-04-01,2021-06-30,641606,pincodes,TOTAL,882662,1597137037.2545476
293,state,tamil-nadu,2021,2021-04-01,2021-06-30,chennai,districts,TOTAL,43737916,74499227803.65169
294,state,tamil-nadu,2021,2021-04-01,2021-06-30,coimbatore,districts,TOTAL,13478464,22760967333.98004
295,state,tamil-nadu,2021,2021-04-01,2021-06-30,thiruvallur,districts,TOTAL,10992425,19318347570.29032
296,state,tamil-nadu,2021,2021-04-01,2021-06-30,chengalpattu,districts,TOTAL,10075805,14457269251.206604
297,state,tamil-nadu,2021,2021-04-01,2021-06-30,kancheepuram,districts,TOTAL,6712965,10372666957.168972
298,state,tamil-nadu,2021,2021-04-01,2021-06-30,salem,districts,TOTAL,6557056,13210082950.603289
299,state,tamil-nadu,2021,2021-04-01,2021-06-30,krishnagiri,districts,TOTAL,5709389,10202810394.134584
300,state,tamil-nadu,2021,2021-04-01,2021-06-30,tiruppur,districts,TOTAL,5150795,9379303653.11161
301,state,tamil-nadu,2021,2021-04-01,2021-06-30,madurai,districts,TOTAL,3953976,8300059490.344873
302,state,tamil-nadu,2021,2021-04-01,2021-06-30,erode,districts,TOTAL,3273510,6223483781.161043
303,state,tamil-nadu,2020,2020-01-01,2020-03-31,600003,pincodes,TOTAL,14352747,29310364582.884754
304,state,tamil-nadu,2020,2020-01-01,2020-03-31,641018,pincodes,TOTAL,2111071,5210013493.294355
305,state,tamil-nadu,2020,2020-01-01,2020-03-31,600119,pincodes,TOTAL,1064670,1128163380.7142224
306,state,tamil-nadu,2020,2020-01-01,2020-03-31,600097,pincodes,TOTAL,924315,997907165.891912
307,state,tamil-nadu,2020,2020-01-01,2020-03-31,600130,pincodes,TOTAL,718114,787939417.523159
308,state,tamil-nadu,2020,2020-01-01,2020-03-31,600100,pincodes,TOTAL,658195,858538448.1417917
309,state,tamil-nadu,2020,2020-01-01,2020-03-31,600096,pincodes,TOTAL,549025,641642642.4866289
310,state,tamil-nadu,2020,2020-01-01,2020-03-31,600042,pincodes,TOTAL,521888,643566422.7428123
311,state,tamil-nadu,2020,2020-01-01,2020-03-31,602105,pincodes,TOTAL,519858,594897331.0955238
312,state,tamil-nadu,2020,2020-01-01,2020-03-31,636006,pincodes,TOTAL,464201,1203247531.510053
313,state,tamil-nadu,2020,2020-01-01,2020-03-31,chennai,districts,TOTAL,21747309,40923609646.495
314,state,tamil-nadu,2020,2020-01-01,2020-03-31,chengalpattu,districts,TOTAL,8891884,10378205348.593527
315,state,tamil-nadu,2020,2020-01-01,2020-03-31,coimbatore,districts,TOTAL,6238270,11125605562.452183
316,state,tamil-nadu,2020,2020-01-01,2020-03-31,thiruvallur,districts,TOTAL,5190597,8255497494.992451
317,state,tamil-nadu,2020,2020-01-01,2020-03-31,kancheepuram,districts,TOTAL,3618880,5144042351.014135
318,state,tamil-nadu,2020,2020-01-01,2020-03-31,tiruppur,districts,TOTAL,1918620,3829323477.068222
319,state,tamil-nadu,2020,2020-01-01,2020-03-31,salem,districts,TOTAL,1816883,3938965855.2653995
320,state,tamil-nadu,2020,2020-01-01,2020-03-31,krishnagiri,districts,TOTAL,1806032,3381602583.567412
321,state,tamil-nadu,2020,2020-01-01,2020-03-31,madurai,districts,TOTAL,1334450,2667507196.7747316
322,state,tamil-nadu,2020,2020-01-01,2020-03-31,vellore,districts,TOTAL,1236004,1793602013.1346076
323,state,tamil-nadu,2020,2020-04-01,2020-06-30,600003,pincodes,TOTAL,8641869,22394007817.575096
324,state,tamil-nadu,2020,2020-04-01,2020-06-30,641018,pincodes,TOTAL,1711806,4858715192.665498
325,state,tamil-nadu,2020,2020-04-01,2020-06-30,636006,pincodes,TOTAL,436554,1192597688.7090073
326,state,tamil-nadu,2020,2020-04-01,2020-06-30,600100,pincodes,TOTAL,366181,539808099.6082759
327,state,tamil-nadu,2020,2020-04-01,2020-06-30,635109,pincodes,TOTAL,344887,536735274.25252926
328,state,tamil-nadu,2020,2020-04-01,2020-06-30,600119,pincodes,TOTAL,318150,410033287.9929408
329,state,tamil-nadu,2020,2020-04-01,2020-06-30,635126,pincodes,TOTAL,311070,526135656.1687701
330,state,tamil-nadu,2020,2020-04-01,2020-06-30,600097,pincodes,TOTAL,290595,360451206.47577035
331,state,tamil-nadu,2020,2020-04-01,2020-06-30,602105,pincodes,TOTAL,255659,328797416.64725065
332,state,tamil-nadu,2020,2020-04-01,2020-06-30,641602,pincodes,TOTAL,248113,458699601.40400076
333,state,tamil-nadu,2020,2020-04-01,2020-06-30,chennai,districts,TOTAL,12611208,29147317644.503105
334,state,tamil-nadu,2020,2020-04-01,2020-06-30,coimbatore,districts,TOTAL,4598586,9331489602.732159
335,state,tamil-nadu,2020,2020-04-01,2020-06-30,chengalpattu,districts,TOTAL,3911793,5672393784.752347
336,state,tamil-nadu,2020,2020-04-01,2020-06-30,thiruvallur,districts,TOTAL,3872452,6511946063.874299
337,state,tamil-nadu,2020,2020-04-01,2020-06-30,kancheepuram,districts,TOTAL,2203060,3393883768.084098
338,state,tamil-nadu,2020,2020-04-01,2020-06-30,salem,districts,TOTAL,1996687,3860454261.651264
339,state,tamil-nadu,2020,2020-04-01,2020-06-30,krishnagiri,districts,TOTAL,1815882,2926042853.456265
340,state,tamil-nadu,2020,2020-04-01,2020-06-30,tiruppur,districts,TOTAL,1672101,2911511483.8182716
341,state,tamil-nadu,2020,2020-04-01,2020-06-30,madurai,districts,TOTAL,1479517,2674909377.665058
342,state,tamil-nadu,2020,2020-04-01,2020-06-30,tiruchirappalli,districts,TOTAL,1239752,2259353198.2312646
343,state,tamil-nadu,2020,2020-07-01,2020-09-30,600003,pincodes,TOTAL,11269288,28801727693.914406
344,state,tamil-nadu,2020,2020-07-01,2020-09-30,641018,pincodes,TOTAL,2261155,6118709428.796043
345,state,tamil-nadu,2020,2020-07-01,2020-09-30,636006,pincodes,TOTAL,1015825,2794983704.570053
346,state,tamil-nadu,2020,2020-07-01,2020-09-30,635109,pincodes,TOTAL,598811,1002653790.519563
347,state,tamil-nadu,2020,2020-07-01,2020-09-30,600100,pincodes,TOTAL,514489,768349593.1809273
348,state,tamil-nadu,2020,2020-07-01,2020-09-30,635126,pincodes,TOTAL,512840,818669317.5640285
349,state,tamil-nadu,2020,2020-07-01,2020-09-30,625001,pincodes,TOTAL,453384,1223732991.2024899
350,state,tamil-nadu,2020,2020-07-01,2020-09-30,641602,pincodes,TOTAL,448547,1009083629.0274758
351,state,tamil-nadu,2020,2020-07-01,2020-09-30,602105,pincodes,TOTAL,446062,630267409.1499232
352,state,tamil-nadu,2020,2020-07-01,2020-09-30,638001,pincodes,TOTAL,397031,1113899382.2844071
353,state,tamil-nadu,2020,2020-07-01,2020-09-30,chennai,districts,TOTAL,17354210,39868873382.45007
354,state,tamil-nadu,2020,2020-07-01,2020-09-30,coimbatore,districts,TOTAL,6742559,13861133095.484821
355,state,tamil-nadu,2020,2020-07-01,2020-09-30,thiruvallur,districts,TOTAL,5496010,10295422113.34424
356,state,tamil-nadu,2020,2020-07-01,2020-09-30,chengalpattu,districts,TOTAL,5205491,7909757202.294512
357,state,tamil-nadu,2020,2020-07-01,2020-09-30,kancheepuram,districts,TOTAL,3333347,5572087481.284176
358,state,tamil-nadu,2020,2020-07-01,2020-09-30,salem,districts,TOTAL,3016579,6990924402.004694
359,state,tamil-nadu,2020,2020-07-01,2020-09-30,krishnagiri,districts,TOTAL,2701216,4989224721.359926
360,state,tamil-nadu,2020,2020-07-01,2020-09-30,tiruppur,districts,TOTAL,2654998,5542739051.315315
361,state,tamil-nadu,2020,2020-07-01,2020-09-30,madurai,districts,TOTAL,2157858,4867134340.423642
362,state,tamil-nadu,2020,2020-07-01,2020-09-30,erode,districts,TOTAL,1662818,3580607368.6476803
363,state,tamil-nadu,2020,2020-10-01,2020-12-31,600003,pincodes,TOTAL,11690163,26114457256.84628
364,state,tamil-nadu,2020,2020-10-01,2020-12-31,641018,pincodes,TOTAL,2424429,5568050172.039789
365,state,tamil-nadu,2020,2020-10-01,2020-12-31,636006,pincodes,TOTAL,1174582,2889128960.595086
366,state,tamil-nadu,2020,2020-10-01,2020-12-31,635109,pincodes,TOTAL,1165466,1845088384.5167162
367,state,tamil-nadu,2020,2020-10-01,2020-12-31,635126,pincodes,TOTAL,1017235,1521953929.3793557
368,state,tamil-nadu,2020,2020-10-01,2020-12-31,600100,pincodes,TOTAL,992411,1308127036.490784
369,state,tamil-nadu,2020,2020-10-01,2020-12-31,602105,pincodes,TOTAL,940801,1155605481.4166443
370,state,tamil-nadu,2020,2020-10-01,2020-12-31,641602,pincodes,TOTAL,761944,1627583745.7923462
371,state,tamil-nadu,2020,2020-10-01,2020-12-31,600056,pincodes,TOTAL,739273,1109853352.4073906
372,state,tamil-nadu,2020,2020-10-01,2020-12-31,600042,pincodes,TOTAL,710121,904201988.7445955
373,state,tamil-nadu,2020,2020-10-01,2020-12-31,chennai,districts,TOTAL,24172148,46230345977.314285
374,state,tamil-nadu,2020,2020-10-01,2020-12-31,coimbatore,districts,TOTAL,10473572,18723397961.28515
375,state,tamil-nadu,2020,2020-10-01,2020-12-31,thiruvallur,districts,TOTAL,10184454,17303936393.299397
376,state,tamil-nadu,2020,2020-10-01,2020-12-31,chengalpattu,districts,TOTAL,10168033,13669246947.729094
377,state,tamil-nadu,2020,2020-10-01,2020-12-31,kancheepuram,districts,TOTAL,6509711,9795433898.261469
378,state,tamil-nadu,2020,2020-10-01,2020-12-31,krishnagiri,districts,TOTAL,5011992,9044884706.251482
379,state,tamil-nadu,2020,2020-10-01,2020-12-31,salem,districts,TOTAL,4407759,9865912487.837538
380,state,tamil-nadu,2020,2020-10-01,2020-12-31,tiruppur,districts,TOTAL,4364806,8662796446.594257
381,state,tamil-nadu,2020,2020-10-01,2020-12-31,madurai,districts,TOTAL,3222620,7010358411.213523
382,state,tamil-nadu,2020,2020-10-01,2020-12-31,erode,districts,TOTAL,2534766,5126731992.032161
383,state,tamil-nadu,2018,2018-01-01,2018-03-31,600003,pincodes,TOTAL,2010196,2997847000.265506
384,state,tamil-nadu,2018,2018-01-01,2018-03-31,641001,pincodes,TOTAL,234992,366145056.604301
385,state,tamil-nadu,2018,2018-01-01,2018-03-31,636015,pincodes,TOTAL,73267,116043493.97074056
386,state,tamil-nadu,2018,2018-01-01,2018-03-31,641601,pincodes,TOTAL,60315,91076373.45347327
387,state,tamil-nadu,2018,2018-01-01,2018-03-31,600119,pincodes,TOTAL,57943,105956128.93332893
388,state,tamil-nadu,2018,2018-01-01,2018-03-31,600097,pincodes,TOTAL,53815,100986696.11938742
389,state,tamil-nadu,2018,2018-01-01,2018-03-31,620001,pincodes,TOTAL,52912,84235946.33960661
390,state,tamil-nadu,2018,2018-01-01,2018-03-31,635126,pincodes,TOTAL,51317,82819235.07182719
391,state,tamil-nadu,2018,2018-01-01,2018-03-31,600042,pincodes,TOTAL,46219,86200334.82890616
392,state,tamil-nadu,2018,2018-01-01,2018-03-31,602105,pincodes,TOTAL,45667,62295253.93820695
393,state,tamil-nadu,2018,2018-01-01,2018-03-31,chennai,districts,TOTAL,2656230,4281137762.522443
394,state,tamil-nadu,2018,2018-01-01,2018-03-31,chengalpattu,districts,TOTAL,569483,1030187164.9716308
395,state,tamil-nadu,2018,2018-01-01,2018-03-31,coimbatore,districts,TOTAL,533919,913824434.6276875
396,state,tamil-nadu,2018,2018-01-01,2018-03-31,thiruvallur,districts,TOTAL,413340,730210413.6566752
397,state,tamil-nadu,2018,2018-01-01,2018-03-31,kancheepuram,districts,TOTAL,308279,538409899.0029244
398,state,tamil-nadu,2018,2018-01-01,2018-03-31,tiruppur,districts,TOTAL,239740,423271979.6901944
399,state,tamil-nadu,2018,2018-01-01,2018-03-31,salem,districts,TOTAL,219916,375963971.67826045
400,state,tamil-nadu,2018,2018-01-01,2018-03-31,krishnagiri,districts,TOTAL,153618,253907426.24551624
401,state,tamil-nadu,2018,2018-01-01,2018-03-31,tiruchirappalli,districts,TOTAL,149186,262528157.21513474
402,state,tamil-nadu,2018,2018-01-01,2018-03-31,madurai,districts,TOTAL,129858,232151304.34595776
403,state,tamil-nadu,2018,2018-04-01,2018-06-30,600003,pincodes,TOTAL,2771900,5194488793.022476
404,state,tamil-nadu,2018,2018-04-01,2018-06-30,641001,pincodes,TOTAL,423901,748183890.4087677
405,state,tamil-nadu,2018,2018-04-01,2018-06-30,636015,pincodes,TOTAL,118614,223853090.9032671
406,state,tamil-nadu,2018,2018-04-01,2018-06-30,641601,pincodes,TOTAL,104334,199193599.15138578
407,state,tamil-nadu,2018,2018-04-01,2018-06-30,620001,pincodes,TOTAL,98831,179371909.8027706
408,state,tamil-nadu,2018,2018-04-01,2018-06-30,600097,pincodes,TOTAL,82169,160980530.73242915
409,state,tamil-nadu,2018,2018-04-01,2018-06-30,635126,pincodes,TOTAL,80985,172230600.9646459
410,state,tamil-nadu,2018,2018-04-01,2018-06-30,600119,pincodes,TOTAL,78288,157174034.1418513
411,state,tamil-nadu,2018,2018-04-01,2018-06-30,600016,pincodes,TOTAL,67050,127959281.86532944
412,state,tamil-nadu,2018,2018-04-01,2018-06-30,600042,pincodes,TOTAL,64872,133464170.21839921
413,state,tamil-nadu,2018,2018-04-01,2018-06-30,chennai,districts,TOTAL,3719593,7305357440.752291
414,state,tamil-nadu,2018,2018-04-01,2018-06-30,coimbatore,districts,TOTAL,871802,1722112067.157432
415,state,tamil-nadu,2018,2018-04-01,2018-06-30,chengalpattu,districts,TOTAL,829689,1681243536.8538094
416,state,tamil-nadu,2018,2018-04-01,2018-06-30,thiruvallur,districts,TOTAL,615860,1281039198.6235366
417,state,tamil-nadu,2018,2018-04-01,2018-06-30,kancheepuram,districts,TOTAL,460276,926687779.5176952
418,state,tamil-nadu,2018,2018-04-01,2018-06-30,tiruppur,districts,TOTAL,391330,829169121.0692806
419,state,tamil-nadu,2018,2018-04-01,2018-06-30,salem,districts,TOTAL,333175,709542959.1656411
420,state,tamil-nadu,2018,2018-04-01,2018-06-30,tiruchirappalli,districts,TOTAL,245903,507249777.35516965
421,state,tamil-nadu,2018,2018-04-01,2018-06-30,krishnagiri,districts,TOTAL,240421,518922355.15062875
422,state,tamil-nadu,2018,2018-04-01,2018-06-30,madurai,districts,TOTAL,213788,460415565.2125236
423,state,tamil-nadu,2018,2018-07-01,2018-09-30,600003,pincodes,TOTAL,4430587,7070098756.153783
424,state,tamil-nadu,2018,2018-07-01,2018-09-30,641001,pincodes,TOTAL,744052,1050152007.6825559
425,state,tamil-nadu,2018,2018-07-01,2018-09-30,636015,pincodes,TOTAL,163360,273319148.19705296
426,state,tamil-nadu,2018,2018-07-01,2018-09-30,635126,pincodes,TOTAL,150005,290338070.1790305
427,state,tamil-nadu,2018,2018-07-01,2018-09-30,600097,pincodes,TOTAL,141460,217401146.047229
428,state,tamil-nadu,2018,2018-07-01,2018-09-30,600119,pincodes,TOTAL,138418,218687635.55921072
429,state,tamil-nadu,2018,2018-07-01,2018-09-30,641601,pincodes,TOTAL,135517,254249371.25811708
430,state,tamil-nadu,2018,2018-07-01,2018-09-30,600130,pincodes,TOTAL,122218,185321325.48188782
431,state,tamil-nadu,2018,2018-07-01,2018-09-30,620001,pincodes,TOTAL,121577,219715880.519094
432,state,tamil-nadu,2018,2018-07-01,2018-09-30,600016,pincodes,TOTAL,115851,190924882.79157287
