id,aggregated_by,aggregate_name,year,start_date,end_date,brand,count,percentage
4985,state,puducherry,2021,2021-04-01,2021-06-30,Vivo,75036,0.20282137846962248
4986,state,puducherry,2021,2021-04-01,2021-06-30,Samsung,72364,0.1955989955698033
4987,state,puducherry,2021,2021-04-01,2021-06-30,Oppo,40051,0.10825735685653352
4988,state,puducherry,2021,2021-04-01,2021-06-30,Realme,19411,0.05246769254056509
4989,state,puducherry,2021,2021-04-01,2021-06-30,Huawei,13441,0.03633085649568468
4990,state,puducherry,2021,2021-04-01,2021-06-30,Apple,12595,0.034044128975756906
4991,state,puducherry,2021,2021-04-01,2021-06-30,OnePlus,10003,0.027037985084914357
4992,state,puducherry,2021,2021-04-01,2021-06-30,Motorola,9333,0.025226983384735148
4993,state,puducherry,2021,2021-04-01,2021-06-30,Lenovo,6729,0.018188403642546105
4994,state,puducherry,2021,2021-04-01,2021-06-30,Others,27931,0.07549714699657531
4995,state,puducherry,2020,2020-01-01,2020-03-31,Xiaomi,52862,0.22893100282363538
4996,state,puducherry,2020,2020-01-01,2020-03-31,Samsung,44909,0.19448871411990923
4997,state,puducherry,2020,2020-01-01,2020-03-31,Vivo,41283,0.17878549032515115
4998,state,puducherry,2020,2020-01-01,2020-03-31,Oppo,23192,0.10043826978710135
4999,state,puducherry,2020,2020-01-01,2020-03-31,Realme,9788,0.04238917664177941
5000,state,puducherry,2020,2020-01-01,2020-03-31,Huawei,9578,0.04147972352625288
5001,state,puducherry,2020,2020-01-01,2020-03-31,Apple,8570,0.03711434857172553
5002,state,puducherry,2020,2020-01-01,2020-03-31,Motorola,7377,0.03194778872971053
5003,state,puducherry,2020,2020-01-01,2020-03-31,OnePlus,7357,0.03186117414727944
5004,state,puducherry,2020,2020-01-01,2020-03-31,Lenovo,5654,0.024485942453271434
5005,state,puducherry,2020,2020-01-01,2020-03-31,Others,20338,0.08807836887418366
5006,state,puducherry,2020,2020-04-01,2020-06-30,Xiaomi,58140,0.22746478873239437
5007,state,puducherry,2020,2020-04-01,2020-06-30,Samsung,50005,0.1956377151799687
5008,state,puducherry,2020,2020-04-01,2020-06-30,Vivo,46687,0.1826564945226917
5009,state,puducherry,2020,2020-04-01,2020-06-30,Oppo,26188,0.10245696400625978
5010,state,puducherry,2020,2020-04-01,2020-06-30,Realme,10959,0.04287558685446009
5011,state,puducherry,2020,2020-04-01,2020-06-30,Huawei,10589,0.04142801251956182
5012,state,puducherry,2020,2020-04-01,2020-06-30,Apple,9093,0.03557511737089202
5013,state,puducherry,2020,2020-04-01,2020-06-30,Motorola,7942,0.031071987480438185
5014,state,puducherry,2020,2020-04-01,2020-06-30,OnePlus,7606,0.029757433489827855
5015,state,puducherry,2020,2020-04-01,2020-06-30,Lenovo,6028,0.02358372456964006
5016,state,puducherry,2020,2020-04-01,2020-06-30,Others,22363,0.08749217527386541
5017,state,puducherry,2020,2020-07-01,2020-09-30,Xiaomi,64189,0.22508792908164518
5018,state,puducherry,2020,2020-07-01,2020-09-30,Samsung,56159,0.1969295830951738
5019,state,puducherry,2020,2020-07-01,2020-09-30,Vivo,53650,0.18813141496565242
5020,state,puducherry,2020,2020-07-01,2020-09-30,Oppo,29888,0.10480655602038061
5021,state,puducherry,2020,2020-07-01,2020-09-30,Realme,12570,0.04407850673100188
5022,state,puducherry,2020,2020-07-01,2020-09-30,Huawei,11683,0.040968114092147574
5023,state,puducherry,2020,2020-07-01,2020-09-30,Apple,9778,0.0342879585374492
5024,state,puducherry,2020,2020-07-01,2020-09-30,Motorola,8498,0.029799455067625616
5025,state,puducherry,2020,2020-07-01,2020-09-30,OnePlus,8064,0.028277571859888558
5026,state,puducherry,2020,2020-07-01,2020-09-30,Lenovo,6464,0.022666942522609083
5027,state,puducherry,2020,2020-07-01,2020-09-30,Others,24230,0.08496596802642606
5028,state,puducherry,2020,2020-10-01,2020-12-31,Xiaomi,71555,0.22387102425960342
5029,state,puducherry,2020,2020-10-01,2020-12-31,Samsung,63620,0.19904513400036292
5030,state,puducherry,2020,2020-10-01,2020-12-31,Vivo,61208,0.191498814239142
5031,state,puducherry,2020,2020-10-01,2020-12-31,Oppo,33860,0.10593631306589577
5032,state,puducherry,2020,2020-10-01,2020-12-31,Realme,14505,0.045381164235700475
5033,state,puducherry,2020,2020-10-01,2020-12-31,Huawei,12870,0.04026581066621614
5034,state,puducherry,2020,2020-10-01,2020-12-31,Apple,10885,0.034055427280634244
5035,state,puducherry,2020,2020-10-01,2020-12-31,Motorola,9137,0.028586535513381264
5036,state,puducherry,2020,2020-10-01,2020-12-31,OnePlus,8651,0.02706600839731436
5037,state,puducherry,2020,2020-10-01,2020-12-31,Lenovo,6934,0.021694104985201454
5038,state,puducherry,2020,2020-10-01,2020-12-31,Others,26401,0.08259966335654796
5039,state,puducherry,2018,2018-01-01,2018-03-31,Xiaomi,11605,0.2353096232612839
5040,state,puducherry,2018,2018-01-01,2018-03-31,Samsung,9972,0.20219798045338416
5041,state,puducherry,2018,2018-01-01,2018-03-31,Vivo,5974,0.12113224380550712
5042,state,puducherry,2018,2018-01-01,2018-03-31,Oppo,3608,0.07315787339308163
5043,state,puducherry,2018,2018-01-01,2018-03-31,Apple,2447,0.049616772780729144
5044,state,puducherry,2018,2018-01-01,2018-03-31,OnePlus,2409,0.048846263027697796
5045,state,puducherry,2018,2018-01-01,2018-03-31,Motorola,2122,0.04302688673506631
5046,state,puducherry,2018,2018-01-01,2018-03-31,Realme,2098,0.04254024899630966
5047,state,puducherry,2018,2018-01-01,2018-03-31,Lenovo,1800,0.03649783040674804
5048,state,puducherry,2018,2018-01-01,2018-03-31,Huawei,1766,0.03580842694350947
5049,state,puducherry,2018,2018-01-01,2018-03-31,Others,5517,0.11186585019668276
5050,state,puducherry,2018,2018-04-01,2018-06-30,Xiaomi,15839,0.24152180542848428
5051,state,puducherry,2018,2018-04-01,2018-06-30,Samsung,13200,0.2012808783165599
5052,state,puducherry,2018,2018-04-01,2018-06-30,Vivo,8391,0.12795059469350412
5053,state,puducherry,2018,2018-04-01,2018-06-30,Oppo,4929,0.07516010978957
5054,state,puducherry,2018,2018-04-01,2018-06-30,Apple,3109,0.04740774626410491
5055,state,puducherry,2018,2018-04-01,2018-06-30,OnePlus,3026,0.0461421164989326
5056,state,puducherry,2018,2018-04-01,2018-06-30,Realme,2734,0.041689539493748096
5057,state,puducherry,2018,2018-04-01,2018-06-30,Motorola,2725,0.04155230253125953
5058,state,puducherry,2018,2018-04-01,2018-06-30,Huawei,2404,0.03665751753583409
5059,state,puducherry,2018,2018-04-01,2018-06-30,Lenovo,2287,0.03487343702348277
5060,state,puducherry,2018,2018-04-01,2018-06-30,Others,6936,0.10576395242451966
5061,state,puducherry,2018,2018-07-01,2018-09-30,Xiaomi,19571,0.23999950947931228
5062,state,puducherry,2018,2018-07-01,2018-09-30,Samsung,16124,0.19772888921590268
5063,state,puducherry,2018,2018-07-01,2018-09-30,Vivo,11071,0.1357638633409364
5064,state,puducherry,2018,2018-07-01,2018-09-30,Oppo,6528,0.08005297623427268
5065,state,puducherry,2018,2018-07-01,2018-09-30,Apple,3737,0.04582689524930714
5066,state,puducherry,2018,2018-07-01,2018-09-30,OnePlus,3601,0.044159124911093126
5067,state,puducherry,2018,2018-07-01,2018-09-30,Motorola,3362,0.04122826380202585
5068,state,puducherry,2018,2018-07-01,2018-09-30,Realme,3361,0.0412160007848331
5069,state,puducherry,2018,2018-07-01,2018-09-30,Huawei,3062,0.03754935864420082
5070,state,puducherry,2018,2018-07-01,2018-09-30,Lenovo,2694,0.03303656831726878
5071,state,puducherry,2018,2018-07-01,2018-09-30,Others,8435,0.10343855002084713
5072,state,puducherry,2018,2018-10-01,2018-12-31,Xiaomi,26240,0.23964783458454345
5073,state,puducherry,2018,2018-10-01,2018-12-31,Samsung,21223,0.19382797230898496
5074,state,puducherry,2018,2018-10-01,2018-12-31,Vivo,16096,0.14700348877564068
5075,state,puducherry,2018,2018-10-01,2018-12-31,Oppo,9310,0.08502749009078123
5076,state,puducherry,2018,2018-10-01,2018-12-31,Apple,4752,0.0433996383363472
5077,state,puducherry,2018,2018-10-01,2018-12-31,OnePlus,4517,0.041253402012895686
5078,state,puducherry,2018,2018-10-01,2018-12-31,Realme,4429,0.04044970500666703
5079,state,puducherry,2018,2018-10-01,2018-12-31,Motorola,4280,0.03908889984839352
5080,state,puducherry,2018,2018-10-01,2018-12-31,Huawei,4264,0.03894277311998831
5081,state,puducherry,2018,2018-10-01,2018-12-31,Lenovo,3517,0.032120481487570095
5082,state,puducherry,2018,2018-10-01,2018-12-31,Others,10866,0.09923831442818784
5083,state,bihar,2019,2019-01-01,2019-03-31,Xiaomi,1691958,0.2945036628496861
5084,state,bihar,2019,2019-01-01,2019-03-31,Samsung,1207394,0.2101600367755783
5085,state,bihar,2019,2019-01-01,2019-03-31,Vivo,731163,0.12726685983940797
5086,state,bihar,2019,2019-01-01,2019-03-31,Oppo,649669,0.11308194419713298
5087,state,bihar,2019,2019-01-01,2019-03-31,Realme,416110,0.07242846403302143
5088,state,bihar,2019,2019-01-01,2019-03-31,Motorola,126430,0.022006514401708442
5089,state,bihar,2019,2019-01-01,2019-03-31,Lenovo,103683,0.018047152042334386
5090,state,bihar,2019,2019-01-01,2019-03-31,Huawei,95145,0.016561020428304592
5091,state,bihar,2019,2019-01-01,2019-03-31,Micromax,69377,0.01207582021393124
5092,state,bihar,2019,2019-01-01,2019-03-31,Apple,59723,0.010395436681272113
5093,state,bihar,2019,2019-01-01,2019-03-31,Others,594465,0.10347308853762247
5094,state,bihar,2019,2019-04-01,2019-06-30,Xiaomi,1953040,0.2963750267650152
5095,state,bihar,2019,2019-04-01,2019-06-30,Samsung,1380854,0.20954544771667674
5096,state,bihar,2019,2019-04-01,2019-06-30,Vivo,852634,0.12938773633451542
5097,state,bihar,2019,2019-04-01,2019-06-30,Oppo,757333,0.11492575069892541
5098,state,bihar,2019,2019-04-01,2019-06-30,Realme,480989,0.07299037794857141
5099,state,bihar,2019,2019-04-01,2019-06-30,Motorola,140153,0.021268304349218232
5100,state,bihar,2019,2019-04-01,2019-06-30,Lenovo,115382,0.017509289793450716
5101,state,bihar,2019,2019-04-01,2019-06-30,Huawei,110837,0.016819583235138037
5102,state,bihar,2019,2019-04-01,2019-06-30,Micromax,72239,0.010962312885797493
5103,state,bihar,2019,2019-04-01,2019-06-30,Apple,65593,0.009953778279296709
5104,state,bihar,2019,2019-04-01,2019-06-30,Others,660705,0.1002623919933946
5105,state,bihar,2019,2019-07-01,2019-09-30,Xiaomi,2197280,0.29772372672254993
5106,state,bihar,2019,2019-07-01,2019-09-30,Samsung,1536292,0.208162173038502
5107,state,bihar,2019,2019-07-01,2019-09-30,Vivo,975292,0.13214864235904808
5108,state,bihar,2019,2019-07-01,2019-09-30,Oppo,853708,0.11567443716451917
5109,state,bihar,2019,2019-07-01,2019-09-30,Realme,557826,0.07558346482138514
5110,state,bihar,2019,2019-07-01,2019-09-30,Motorola,148040,0.020058900324039855
5111,state,bihar,2019,2019-07-01,2019-09-30,Huawei,127268,0.01724436724155569
5112,state,bihar,2019,2019-07-01,2019-09-30,Lenovo,114334,0.015491855644749884
5113,state,bihar,2019,2019-07-01,2019-09-30,Micromax,76866,0.010415073171491809
5114,state,bihar,2019,2019-07-01,2019-09-30,Apple,70777,0.009590035046167041
5115,state,bihar,2019,2019-07-01,2019-09-30,Others,722582,0.0979073244659914
5116,state,bihar,2019,2019-10-01,2019-12-31,Xiaomi,2484241,0.29778942767883193
5117,state,bihar,2019,2019-10-01,2019-12-31,Samsung,1714305,0.20549612731492636
5118,state,bihar,2019,2019-10-01,2019-12-31,Vivo,1129443,0.13538790502445736
5119,state,bihar,2019,2019-10-01,2019-12-31,Oppo,977488,0.11717284759527198
5120,state,bihar,2019,2019-10-01,2019-12-31,Realme,664779,0.07968798435534484
5121,state,bihar,2019,2019-10-01,2019-12-31,Motorola,159553,0.01912584026849274
5122,state,bihar,2019,2019-10-01,2019-12-31,Huawei,144428,0.01731278545873703
5123,state,bihar,2019,2019-10-01,2019-12-31,Lenovo,121418,0.014554544720060741
5124,state,bihar,2019,2019-10-01,2019-12-31,Micromax,81810,0.009806678610652203
5125,state,bihar,2019,2019-10-01,2019-12-31,Infinix,79605,0.009542362190453107
5126,state,bihar,2019,2019-10-01,2019-12-31,Others,785204,0.0941234967827717
5127,state,bihar,2021,2021-01-01,2021-03-31,Xiaomi,4036125,0.2894049656797565
5128,state,bihar,2021,2021-01-01,2021-03-31,Samsung,2749873,0.1971759797302336
5129,state,bihar,2021,2021-01-01,2021-03-31,Vivo,2104591,0.15090689364797286
5130,state,bihar,2021,2021-01-01,2021-03-31,Oppo,1694257,0.12148444087774467
5131,state,bihar,2021,2021-01-01,2021-03-31,Realme,1349413,0.09675786130330881
5132,state,bihar,2021,2021-01-01,2021-03-31,Huawei,220336,0.01579889932001978
5133,state,bihar,2021,2021-01-01,2021-03-31,Motorola,212374,0.015227994718021024
5134,state,bihar,2021,2021-01-01,2021-03-31,Infinix,177252,0.012709618502070228
5135,state,bihar,2021,2021-01-01,2021-03-31,Lenovo,159501,0.011436806697237286
5136,state,bihar,2021,2021-01-01,2021-03-31,Tecno,123065,0.008824211861966424
5137,state,bihar,2021,2021-01-01,2021-03-31,Others,1119501,0.08027232766166882
5138,state,bihar,2021,2021-04-01,2021-06-30,Xiaomi,4268361,0.285087015651877
5139,state,bihar,2021,2021-04-01,2021-06-30,Samsung,2889063,0.19296267319007432
5140,state,bihar,2021,2021-04-01,2021-06-30,Vivo,2311477,0.1543852733351171
5141,state,bihar,2021,2021-04-01,2021-06-30,Oppo,1826833,0.12201553900065282
5142,state,bihar,2021,2021-04-01,2021-06-30,Realme,1575376,0.10522053836814445
5143,state,bihar,2021,2021-04-01,2021-06-30,Huawei,215607,0.014400552386186231
5144,state,bihar,2021,2021-04-01,2021-06-30,Motorola,214140,0.0143025703617133
5145,state,bihar,2021,2021-04-01,2021-06-30,Infinix,212701,0.014206458478130105
5146,state,bihar,2021,2021-04-01,2021-06-30,Tecno,157952,0.010549731921982532
5147,state,bihar,2021,2021-04-01,2021-06-30,Lenovo,154152,0.010295927086946991
5148,state,bihar,2021,2021-04-01,2021-06-30,Others,1146472,0.07657372021917518
5149,state,bihar,2020,2020-01-01,2020-03-31,Xiaomi,2779954,0.29728204855102547
5150,state,bihar,2020,2020-01-01,2020-03-31,Samsung,1896957,0.20285632890803504
5151,state,bihar,2020,2020-01-01,2020-03-31,Vivo,1297671,0.13877002757069282
5152,state,bihar,2020,2020-01-01,2020-03-31,Oppo,1103628,0.11801950416383548
5153,state,bihar,2020,2020-01-01,2020-03-31,Realme,782681,0.08369815149529998
5154,state,bihar,2020,2020-01-01,2020-03-31,Motorola,169958,0.018174927501546853
5155,state,bihar,2020,2020-01-01,2020-03-31,Huawei,161040,0.017221256574266028
5156,state,bihar,2020,2020-01-01,2020-03-31,Lenovo,132051,0.014121237902933452
5157,state,bihar,2020,2020-01-01,2020-03-31,Infinix,94820,0.010139838228836965
5158,state,bihar,2020,2020-01-01,2020-03-31,Micromax,81035,0.008665701232585988
5159,state,bihar,2020,2020-01-01,2020-03-31,Others,851439,0.09105097787094195
5160,state,bihar,2020,2020-04-01,2020-06-30,Xiaomi,3138353,0.2959658581709689
5161,state,bihar,2020,2020-04-01,2020-06-30,Samsung,2126374,0.20053005691279335
5162,state,bihar,2020,2020-04-01,2020-06-30,Vivo,1506720,0.14209289962708535
5163,state,bihar,2020,2020-04-01,2020-06-30,Oppo,1266996,0.11948546210040262
5164,state,bihar,2020,2020-04-01,2020-06-30,Realme,914785,0.08626981335972396
5165,state,bihar,2020,2020-04-01,2020-06-30,Motorola,183599,0.017314507193528488
5166,state,bihar,2020,2020-04-01,2020-06-30,Huawei,179273,0.016906538968651425
5167,state,bihar,2020,2020-04-01,2020-06-30,Lenovo,141217,0.013317625707920592
5168,state,bihar,2020,2020-04-01,2020-06-30,Infinix,115210,0.010865006747130524
5169,state,bihar,2020,2020-04-01,2020-06-30,Micromax,89409,0.008431814844667937
5170,state,bihar,2020,2020-04-01,2020-06-30,Others,941831,0.08882041636712688
5171,state,bihar,2020,2020-07-01,2020-09-30,Xiaomi,3459128,0.29406319514914847
5172,state,bihar,2020,2020-07-01,2020-09-30,Samsung,2346143,0.1994474638859298
5173,state,bihar,2020,2020-07-01,2020-09-30,Vivo,1712480,0.1455792732818831
5174,state,bihar,2020,2020-07-01,2020-09-30,Oppo,1419010,0.12063115749072979
5175,state,bihar,2020,2020-07-01,2020-09-30,Realme,1055287,0.08971077884928208
5176,state,bihar,2020,2020-07-01,2020-09-30,Motorola,196074,0.016668405137269894
5177,state,bihar,2020,2020-07-01,2020-09-30,Huawei,194850,0.016564351933438595
5178,state,bihar,2020,2020-07-01,2020-09-30,Lenovo,150687,0.012810020527554844
5179,state,bihar,2020,2020-07-01,2020-09-30,Infinix,132702,0.011281101515376793
5180,state,bihar,2020,2020-07-01,2020-09-30,HMD Global,97683,0.008304108749879816
5181,state,bihar,2020,2020-07-01,2020-09-30,Others,999169,0.08494014347950683
5182,state,bihar,2020,2020-10-01,2020-12-31,Xiaomi,3761975,0.2918559922382237
5183,state,bihar,2020,2020-10-01,2020-12-31,Samsung,2566835,0.19913640463767063
5184,state,bihar,2020,2020-10-01,2020-12-31,Vivo,1900128,0.1474129261410912
5185,state,bihar,2020,2020-10-01,2020-12-31,Oppo,1561641,0.12115292727221524
5186,state,bihar,2020,2020-10-01,2020-12-31,Realme,1195635,0.09275798995999406
5187,state,bihar,2020,2020-10-01,2020-12-31,Huawei,209280,0.01623605208849486
5188,state,bihar,2020,2020-10-01,2020-12-31,Motorola,206587,0.016027127737031195
5189,state,bihar,2020,2020-10-01,2020-12-31,Lenovo,158922,0.012329252054700786
5190,state,bihar,2020,2020-10-01,2020-12-31,Infinix,151393,0.011745148288577516
5191,state,bihar,2020,2020-10-01,2020-12-31,HMD Global,105494,0.00818427981184861
5192,state,bihar,2020,2020-10-01,2020-12-31,Others,1071943,0.08316189977015218
5193,state,bihar,2018,2018-01-01,2018-03-31,Xiaomi,596264,0.2794370991899912
5194,state,bihar,2018,2018-01-01,2018-03-31,Samsung,450851,0.21128979043998417
5195,state,bihar,2018,2018-01-01,2018-03-31,Vivo,233197,0.10928698230952796
5196,state,bihar,2018,2018-01-01,2018-03-31,Oppo,220040,0.10312099892961116
5197,state,bihar,2018,2018-01-01,2018-03-31,Realme,155139,0.07270536562870816
5198,state,bihar,2018,2018-01-01,2018-03-31,Motorola,57712,0.027046532858688053
5199,state,bihar,2018,2018-01-01,2018-03-31,Lenovo,51012,0.023906600606241248
5200,state,bihar,2018,2018-01-01,2018-03-31,Micromax,37949,0.017784670007179666
5201,state,bihar,2018,2018-01-01,2018-03-31,Apple,31149,0.014597873094248582
5202,state,bihar,2018,2018-01-01,2018-03-31,Huawei,30652,0.014364955731641706
5203,state,bihar,2018,2018-01-01,2018-03-31,Others,269839,0.12645913120417807
5204,state,bihar,2018,2018-04-01,2018-06-30,Xiaomi,856356,0.28489436675946284
5205,state,bihar,2018,2018-04-01,2018-06-30,Samsung,632694,0.21048600871893414
5206,state,bihar,2018,2018-04-01,2018-06-30,Vivo,340287,0.11320741535235034
5207,state,bihar,2018,2018-04-01,2018-06-30,Oppo,315880,0.10508764178913806
5208,state,bihar,2018,2018-04-01,2018-06-30,Realme,215953,0.07184371124252796
5209,state,bihar,2018,2018-04-01,2018-06-30,Motorola,77813,0.025886997184178168
5210,state,bihar,2018,2018-04-01,2018-06-30,Lenovo,68280,0.022715538120053017
5211,state,bihar,2018,2018-04-01,2018-06-30,Micromax,51961,0.01728649789478727
5212,state,bihar,2018,2018-04-01,2018-06-30,Huawei,43343,0.014419443010214673
5213,state,bihar,2018,2018-04-01,2018-06-30,Apple,39300,0.013074409023404855
5214,state,bihar,2018,2018-04-01,2018-06-30,Others,364005,0.12109797090494871
5215,state,bihar,2018,2018-07-01,2018-09-30,Xiaomi,1098938,0.2903759642862333
5216,state,bihar,2018,2018-07-01,2018-09-30,Samsung,799534,0.2112634709416084
5217,state,bihar,2018,2018-07-01,2018-09-30,Vivo,448602,0.11853556645664527
5218,state,bihar,2018,2018-07-01,2018-09-30,Oppo,407853,0.10776832556707759
5219,state,bihar,2018,2018-07-01,2018-09-30,Realme,274517,0.07253652033869419
5220,state,bihar,2018,2018-07-01,2018-09-30,Motorola,93118,0.024604872196980605
5221,state,bihar,2018,2018-07-01,2018-09-30,Lenovo,75263,0.019886987437029914
5222,state,bihar,2018,2018-07-01,2018-09-30,Huawei,57713,0.015249693819716293
5223,state,bihar,2018,2018-07-01,2018-09-30,Micromax,54364,0.014364776650235762
5224,state,bihar,2018,2018-07-01,2018-09-30,Apple,45016,0.011894724186723072
5225,state,bihar,2018,2018-07-01,2018-09-30,Others,429617,0.11351909811905558
5226,state,bihar,2018,2018-10-01,2018-12-31,Xiaomi,1399341,0.2929535565085682
5227,state,bihar,2018,2018-10-01,2018-12-31,Samsung,1008369,0.21110314413926873
5228,state,bihar,2018,2018-10-01,2018-12-31,Vivo,590399,0.12360067117957822
5229,state,bihar,2018,2018-10-01,2018-12-31,Oppo,528034,0.11054449076918729
5230,state,bihar,2018,2018-10-01,2018-12-31,Realme,346806,0.07260421235317947
5231,state,bihar,2018,2018-10-01,2018-12-31,Motorola,111948,0.023436435253466593
5232,state,bihar,2018,2018-10-01,2018-12-31,Lenovo,92104,0.019282072324519305
5233,state,bihar,2018,2018-10-01,2018-12-31,Huawei,75369,0.015778581918556148
5234,state,bihar,2018,2018-10-01,2018-12-31,Micromax,61472,0.012869229891566606
5235,state,bihar,2018,2018-10-01,2018-12-31,Apple,52872,0.01106881056134353
5236,state,bihar,2018,2018-10-01,2018-12-31,Others,509951,0.10675879510076591
5237,state,jharkhand,2019,2019-01-01,2019-03-31,Xiaomi,661118,0.29004939611613767
5238,state,jharkhand,2019,2019-01-01,2019-03-31,Samsung,438467,0.19236670090188823
5239,state,jharkhand,2019,2019-01-01,2019-03-31,Vivo,315631,0.13847540219073246
5240,state,jharkhand,2019,2019-01-01,2019-03-31,Oppo,254670,0.11173025043773847
5241,state,jharkhand,2019,2019-01-01,2019-03-31,Realme,150137,0.06586894651890973
5242,state,jharkhand,2019,2019-01-01,2019-03-31,Motorola,57711,0.025319293528928907
5243,state,jharkhand,2019,2019-01-01,2019-03-31,Lenovo,49332,0.02164321166448547
5244,state,jharkhand,2019,2019-01-01,2019-03-31,Huawei,33019,0.014486280830893653
5245,state,jharkhand,2019,2019-01-01,2019-03-31,Micromax,32461,0.014241471941961866
5246,state,jharkhand,2019,2019-01-01,2019-03-31,Apple,30369,0.01332365797127137
5247,state,jharkhand,2019,2019-01-01,2019-03-31,Others,256414,0.11249538789705216
5248,state,jharkhand,2019,2019-04-01,2019-06-30,Xiaomi,756561,0.29044276569819266
5249,state,jharkhand,2019,2019-04-01,2019-06-30,Samsung,502067,0.1927428562215003
5250,state,jharkhand,2019,2019-04-01,2019-06-30,Vivo,370526,0.14224444057133337
5251,state,jharkhand,2019,2019-04-01,2019-06-30,Oppo,299074,0.11481411242242368
5252,state,jharkhand,2019,2019-04-01,2019-06-30,Realme,172512,0.06622712827667117
5253,state,jharkhand,2019,2019-04-01,2019-06-30,Motorola,63263,0.02428658189672051
5254,state,jharkhand,2019,2019-04-01,2019-06-30,Lenovo,53654,0.020597699525578016
5255,state,jharkhand,2019,2019-04-01,2019-06-30,Huawei,37887,0.014544769111819704
5256,state,jharkhand,2019,2019-04-01,2019-06-30,Apple,34097,0.013089793132359818
5257,state,jharkhand,2019,2019-04-01,2019-06-30,Micromax,33592,0.012895924301323606
5258,state,jharkhand,2019,2019-04-01,2019-06-30,Others,281621,0.10811392884207714
5259,state,jharkhand,2019,2019-07-01,2019-09-30,Xiaomi,851598,0.2920921924149832
5260,state,jharkhand,2019,2019-07-01,2019-09-30,Samsung,555632,0.19057791241398164
5261,state,jharkhand,2019,2019-07-01,2019-09-30,Vivo,426014,0.1461198397124895
5262,state,jharkhand,2019,2019-07-01,2019-09-30,Oppo,340074,0.11664301729611036
5263,state,jharkhand,2019,2019-07-01,2019-09-30,Realme,200809,0.06887609067501374
5264,state,jharkhand,2019,2019-07-01,2019-09-30,Motorola,67287,0.02307897311997794
5265,state,jharkhand,2019,2019-07-01,2019-09-30,Lenovo,53451,0.018333321328576707
5266,state,jharkhand,2019,2019-07-01,2019-09-30,Huawei,42992,0.01474595705521262
5267,state,jharkhand,2019,2019-07-01,2019-09-30,Apple,37364,0.012815592189499542
5268,state,jharkhand,2019,2019-07-01,2019-09-30,Gionee,35479,0.012169050296843332
5269,state,jharkhand,2019,2019-07-01,2019-09-30,Others,304811,0.10454805349731144
5270,state,jharkhand,2019,2019-10-01,2019-12-31,Xiaomi,958796,0.29219372024681145
5271,state,jharkhand,2019,2019-10-01,2019-12-31,Samsung,618075,0.1883587683318954
5272,state,jharkhand,2019,2019-10-01,2019-12-31,Vivo,492621,0.15012657818942143
5273,state,jharkhand,2019,2019-10-01,2019-12-31,Oppo,389871,0.11881344718411908
5274,state,jharkhand,2019,2019-10-01,2019-12-31,Realme,239962,0.07312857948704977
5275,state,jharkhand,2019,2019-10-01,2019-12-31,Motorola,71932,0.021921324958378677
5276,state,jharkhand,2019,2019-10-01,2019-12-31,Lenovo,56013,0.01706999909489052
5277,state,jharkhand,2019,2019-10-01,2019-12-31,Huawei,48020,0.014634127015811378
5278,state,jharkhand,2019,2019-10-01,2019-12-31,Apple,40330,0.012290594388747874
5279,state,jharkhand,2019,2019-10-01,2019-12-31,Gionee,38155,0.011627761688635635
5280,state,jharkhand,2019,2019-10-01,2019-12-31,Others,327596,0.09983509941423874
5281,state,jharkhand,2021,2021-01-01,2021-03-31,Xiaomi,1499838,0.28229327453972286
5282,state,jharkhand,2021,2021-01-01,2021-03-31,Samsung,957520,0.18022043463179052
5283,state,jharkhand,2021,2021-01-01,2021-03-31,Vivo,914415,0.17210739069035502
5284,state,jharkhand,2021,2021-01-01,2021-03-31,Oppo,671681,0.12642100609273507
5285,state,jharkhand,2021,2021-01-01,2021-03-31,Realme,479676,0.09028262302869783
5286,state,jharkhand,2021,2021-01-01,2021-03-31,Motorola,91888,0.01729477744323457
5287,state,jharkhand,2021,2021-01-01,2021-03-31,Lenovo,69885,0.013153464234943062
5288,state,jharkhand,2021,2021-01-01,2021-03-31,Huawei,68272,0.012849872079101848
5289,state,jharkhand,2021,2021-01-01,2021-03-31,Apple,56181,0.010574154313276614
5290,state,jharkhand,2021,2021-01-01,2021-03-31,Asus,45472,0.008558550843404606
5291,state,jharkhand,2021,2021-01-01,2021-03-31,Others,458221,0.086244452102738
5292,state,jharkhand,2021,2021-04-01,2021-06-30,Xiaomi,1595475,0.2798341069012855
5293,state,jharkhand,2021,2021-04-01,2021-06-30,Samsung,1010689,0.17726711710929557
5294,state,jharkhand,2021,2021-04-01,2021-06-30,Vivo,997874,0.1750194641658524
5295,state,jharkhand,2021,2021-04-01,2021-06-30,Oppo,721124,0.12647963177428828
5296,state,jharkhand,2021,2021-04-01,2021-06-30,Realme,562271,0.09861803107005293
5297,state,jharkhand,2021,2021-04-01,2021-06-30,Motorola,91906,0.016119609162706747
5298,state,jharkhand,2021,2021-04-01,2021-06-30,Lenovo,67445,0.011829336930981182
5299,state,jharkhand,2021,2021-04-01,2021-06-30,Huawei,67061,0.011761986269234621
5300,state,jharkhand,2021,2021-04-01,2021-06-30,Apple,60783,0.010660873106617676
5301,state,jharkhand,2021,2021-04-01,2021-06-30,Tecno,51242,0.008987454711503265
5302,state,jharkhand,2021,2021-04-01,2021-06-30,Others,475633,0.08342238879818181
